,Player Name,Player_ID
1916,Karan KC,4441
1917,"Kardar, A H",0911
1918,"Karg, M",3073
1919,"Karim, A Y A",2741
1920,"Karim, I A",3893
1921,"Karim, S",2244
1922,Karim Janat,4611
1923,Karim Sadiq ,3664
1924,"Karn, A",4442
1925,"Karnain, S H U",2742
1926,"Karthik, K D",3210
1927,"Kartik, M",2209
1928,"Karunaratne, C",4847
1929,"Karunaratne, F D M",3871
1930,Karweng NG,4967
1931,Kashif Raza,2965
1932,"Kasprowicz, M S",2076
1933,"Kasteni, F",3462
1934,"Katchay, E",3590
1935,"Katich, S M",2743
1936,"Kaul, S",4034
1937,"Kaushal, P H T",4367
1938,"Kaveri, S",5040
1939,"Kayondo, H B",5147
1940,"Keeton, W W",0912
1941,"Keith, H J",0913
1942,"Kelleway, C E",0914
1943,"Kelly, J J",0915
1944,"Kelly, S K W",3442
1945,"Kelly, T J D",0916
1946,"Kemp, J M",2258
1947,"Kempis, G A",0917
1948,"Kendall, T",0918
1949,"Kennedy, A S",0919
1950,"Kennedy, R J",2048
1951,"Kenny, R B",0920
1952,"Kent, J C",3018
1953,"Kent, M F",0921
1954,"Kentish, E S M",0922
1955,"Kenyon, D",0923
1956,"Kerai, P",5120
1957,"Kerr, J L",0924
1958,"Kerr, R B",0925
1959,"Kerrigan, S C",4229
1960,"Kervezee, A N",3408
1961,"Keshvani, S",3705
1962,"Keulder, D",3071
1963,"Key, R W T",3036
1964,"Khadka, P",4293
1965,"Khakurel, S P",4286
1966,Khaled Ahmed,4833
1967,Khaled Mahmud,2744
1968,Khaled Mashud,2239
1969,Khalid Hasan,0723
1970,Khalid Ibadulla,0829
1971,Khalid Khan,3191
1972,Khalid Latif,3524
1973,Khalid Wazir,1874
1974,Khaliq Dad,3671
1975,"Khan, A",3650
1976,"Khan, I",3653
1977,"Khan, Z",2245
1978,Khan Mohammad,1197
1979,"Khanna, N",5008
1980,"Khanna, S C",2745
1981,"Khawaja, U T",3842
1982,Khawar Ali,4462
1983,"Khoda, G K",2746
1984,"Khosla, N",5003
1985,"Khurasiya, A R",2747
1986,Khurram Chohan,3661
1987,Khurram Khan,3196
1988,Khurram Manzoor,3527
1989,Khurram Nawaz,4629
1990,"Kiani, J H",4962
1991,"Kidd, G E",3484
1992,"Kieswetter, C",3768
1993,"Kila, J",4741
1994,"Killick, E T",0936
1995,"Kilner, R",0937
1996,"King, C L",0938
1997,"King, F M",0939
1998,"King, J H",0940
1999,"King, L A",0941
2000,"King, R D",2165
2001,"Kingma, V J",4255
2002,"Kinneir, S",0942
2003,"Kippax, A F",0943
2004,"Kirmani, S M H",0944
2005,"Kirsten, G",0945
2006,"Kirsten, P N",0946
2007,"Kirtley, R J",2987
2008,"Kischenchand, H G",0947
2009,"Kitchen, A K",4720
2010,"Klaasen, H",4731
2011,"Klaassen, F J",4794
2012,"Kleinveldt, R K",3682
2013,"Kline, L F",0948
2014,"Klinger, M",4202
2015,"Kloppenburg, J F",3047
2016,"Klusener, L",2081
2017,"Knight, A E",0949
2018,"Knight, B R",0950
2019,"Knight, D J",0951
2020,"Knight, N V",2027
2021,"Knott, A P E",0952
2022,"Knox, N A",0953
2023,"Koen, L J",2748
2024,"Kohli, V",3600
2025,"Kotze, B L",3078
2026,"Kotze, D B",3074
2027,"Kotze, J",5025
2028,"Kotze, J J",0954
2029,"Krejza, J J",3625
2030,"Kripal Singh, A G",0955
2031,Krishna Chandran,4304
2032,"Krishnamurthy, P",0956
2033,"Kruger, B P",3810
2034,"Kruger, C K",3565
2035,"Kruger, G J",3337
2036,"Kruger, N",3866
2037,"Kuggeleijn, C M",0957
2038,"Kuggeleijn, S C",4685
2039,"Kuhn, H G",3738
2040,"Kuiper, A P",0958
2041,"Kulasekara, C K B",3921
2042,"Kulasekara, K M D N",3147
2043,"Kulatunga, H G J",3683
2044,Kuldeep Lal,5001
2045,Kuldeep Singh,4963
2046,Kuldeep Yadav,4652
2047,"Kulkarni, D S",4066
2048,"Kulkarni, N M",2103
2049,"Kulkarni, R R",0959
2050,"Kulkarni, U N",0960
2051,"Kumar, B",3991
2052,"Kumar , N R",3764
2053,"Kumar, P",3514
2054,"Kumar, V V",0961
2055,"Kumara, C B R L S",4599
2056,"Kumaran, T A S",2749
2057,"Kumaranayaka, U K P W",4898
2058,"Kumble, A",0962
2059,"Kunderan, B K",0963
2060,"Kuruppu, D S B",0964
2061,"Kuruppuarachchi, A K",0965
2062,"Kuruvilla, A",2094
2063,"Kuys, F",0966
2064,Kwame Tucker,3376
2065,"Labrooy, G F",0967
2066,"Labuschagne, M",4816
2067,"Laird, B M",0968
2068,"Laker, J C",0969
2069,"Lakmal, R A S",3745
2070,"Lakshitha, M K G",3029
2071,"Lalcheta, A V",4499
2072,Lall Singh,1607
2073,"Lama, S B",3189
2074,"Lamb, A J",0971
2075,"Lamb, G A",3770
2076,"Lamba, R",0972
2077,"Lambert, C B",0973
2078,"Lamichhane, S",4757
2079,"Lamsam, J P R",3185
2080,"Lance, H R",0974
2081,"Langer, J L",0975
2082,"Langeveldt, C K",2991
2083,"Langford-Smith, D",3387
2084,"Langley, G R A",0976
2085,"Langridge, J",0977
2086,"Langton, A B C",0978
2087,"Lara, B C",0979
2088,"Larkins, W",0980
2089,"Larsen, G R",1991
2090,"Larter, J D F",0981
2091,"Larwood, H",0982
2092,"Lashley, P D",0983
2093,"Latham, R T",0984
2094,"Latham, T W M",3932
2095,"Lathwell, M N",0985
2096,"Laughlin, B",3657
2097,"Laughlin, T J",0987
2098,"Laver, F",0988
2099,"Law, S G",2040
2100,"Lawrence, D V",0989
2101,"Lawrence, G B",0990
2102,"Lawry, W M",0991
2103,"Lawson, G F",0992
2104,"Lawson, J J C",3003
2105,"Laxman, V V S",2079
2106,"Le Roux, F L",0993
2107,"Leach, M J",4744
2108,"Leadbeater, E",0994
2109,"Leask, M A",4222
2110,"Lee, B",2205
2111,"Lee, H W",0995
2112,"Lee, P K",0996
2113,"Lee, S",2750
2114,"Lees, W K",0998
2115,"Lees, W S",0997
2116,"Lefebvre, R P",2751
2117,"Legall, R",0999
2118,"Leggat, I B",1000
2119,"Leggat, J G",1001
2120,"Legge, G B",1002
2121,"Lehmann, D S",2139
2122,"Leie, E",4449
2123,"Leslie, C F H",1003
2124,"Lever, J K",1004
2125,"Lever, P",1005
2126,"Leverock, R D M",3368
2127,"Leveson Gower, H D G",1006
2128,"Levett, W H V",1007
2129,"Levi, R E",3939
2130,"Lewis, A R",1008
2131,"Lewis, C C",1009
2132,"Lewis, D M",1010
2133,"Lewis, E",4538
2134,"Lewis, J",3281
2135,"Lewis, M L",3333
2136,"Lewis, P T",1011
2137,"Lewis, R N",2122
2138,"Lewis, S H",4815
2139,"Leyland, M",1012
2140,Liaqat Ali,0042
2141,"Liebenberg, G F J",2141
2142,"Lillee, D K",1013
2143,"Lilley, A F A",1014
2144,"Lillywhite, J",1015
2145,"Lindsay, D T",1016
2146,"Lindsay, J D",1017
2147,"Lindsay, N V",1018
2148,"Lindwall, R R",1019
2149,"Ling, W V S",1020
2150,"Lissette, A F",1021
2151,Liton Das,4430
2152,"Little, J B",4584
2153,"Livingstone, L S",4692
2154,"Liyanage, D K",1022
2155,"Llewellyn, C B",1023
2156,"Lloyd, C H",1024
2157,"Lloyd, D",1025
2158,"Lloyd, G D",2752
2159,"Lloyd, T A",1026
2160,"Loader, P J",1027
2161,"Lock, A C I",2036
2162,"Lock, G A R",1028
2163,"Lockhart, D R",3405
2164,"Lockwood, W H",1029
2165,"Logie, A L",1030
2166,"Lohmann, G A",1031
2167,"Lokuarachchi, K S",3104
2168,"Long, J",4986
2169,"Lonsdale, C H",3494
2170,"Loots, B P",3815
2171,"Loudon, A G R",3397
2172,"Louw, J",3624
2173,"Louw, J L",3077
2174,"Love, H S B",1032
2175,"Love, J D",2753
2176,"Love, M L",3066
2177,"Loveridge, G R",2047
2178,"Lowry, T C",1033
2179,"Lowson, F A",1034
2180,"Loxton, S J E",1035
2181,"Loye, M B",3456
2182,"Lubbers, S W",2754
2183,"Lucas, A P",1036
2184,"Luckhurst, B W",1037
2185,"Lumb, M J",3781
2186,"Lundie, E B",1038
2187,"Lungameni, T",5144
2188,"Luseno, A S",3103
2189,"Lynch, M A",2755
2190,"Lynn, C A",4108
2191,"Lyon, N M",3885
2192,"Lyons, J J",1039
2193,"Lyons , R T",3404
2194,"Lyth, A",4422
2195,"Lyttelton, A",1040
2196,M Sohel Patel,5084
2197,"Macartney, C G",1041
2198,"Macaulay, G G",1042
2199,"Macaulay, M J",1043
2200,"MacBryan, J C W",1044
2201,"MacGibbon, A R",1045
2202,"MacGill, S C G",2126
2203,"MacGregor, G",1046
2204,"Machan, M W",4006
2205,"Mackay, A J",2756
2206,"Mackay, K D",1047
2207,"MacKinnon, F A",1048
2208,"MacLaren, A C",1049
2209,"Maclean, J A",1050
2210,"MacLeay, K H",2757
2211,"MacLeod, C S",3606
2212,"MacRae, N J",3398
2213,"Madan Lal, S",1051
2214,"Maddinson, N J",4244
2215,"Maddocks, L V",1052
2216,"Maddy, D L",2183
2217,"Madondo, T N",2134
2218,"Madray, I S",1053
2219,"Madugalle, R S",1054
2220,"Madurasinghe, A W R",1055
2221,"Madushanka, D S K",4728
2222,"Madushanka, L D",4644
2223,"Madziva, N",4320
2224,Mafizur Rahman,2758
2225,"Magar, R P",4358
2226,"Maguire, J N",1056
2227,"Mahajan, R",4965
2228,"Mahanama, R S",1057
2229,"Maharaj, K A",4601
2230,"Maharoof, M F",3171
2231,Mahbubul Alam,3623
2232,Mahbubur Rahman,2759
2233,Mahedi Hasan,4737
2234,"Maher, J P",2760
2235,Mahmad Data,5078
2236,"Mahmood, S I",3179
2237,Mahmood Hamid,2761
2238,Mahmood Hussain,0822
2239,Mahmudullah,3488
2240,"Mahwire, N B",3055
2241,"Maiden, G I",3684
2242,"Mailey, A A",1063
2243,"Main, G T",4438
2244,"Maiolo, N A",5182
2245,"Maisuria, D",5168
2246,Majid Khan,0929
2247,"Maka, E S",1064
2248,"Makepeace, J W H",1065
2249,"Makesh, A",4899
2250,"Malan, D J",4694
2251,"Malan, J N",4848
2252,"Malcolm, D E",1066
2253,"Malhotra, A",1067
2254,"Malhotra, J S",4952
2255,"Malinga, S L",3178
2256,"Malla, G",4287
2257,"Mallender, N A",1071
2258,"Mallett, A A",1072
2259,"Malone, M F",1073
2260,Mamoon Latif,5102
2261,"Mandal, A K",4447
2262,Mandeep Singh,4046
2263,Maninder Singh,1608
2264,"Manjrekar, S V",1074
2265,"Manjrekar, V L",1075
2266,Manjural Islam,2762
2267,Manjural Islam Rana,3143
2268,"Mankad, A V",1076
2269,"Mankad, M H",1077
2270,"Mann, A L",1078
2271,"Mann, F G",1079
2272,"Mann, F T",1080
2273,"Mann, N B F",1081
2274,"Manou, G A",3719
2275,Manpreet Singh,5180
2276,"Mansale, A",4974
2277,"Mansell, P N F",1082
2278,Mansoor Akhtar,0028
2279,Mansoor Amjad,3580
2280,Mansoor Rana,2763
2281,"Mantri, M K",1083
2282,Manzoor Akhtar,2764
2283,Manzoor Elahi,0503
2284,Maqsood Ahmed,0017
2285,Maqsood Rana,2765
2286,"Maraj, I",3087
2287,"Maregwede, A",3154
2288,"Marillier, D A",2257
2289,"Markande, M",4772
2290,"Markham, L A",1084
2291,"Markram, A K",4701
2292,"Marks, D",5014
2293,"Marks, V J",1085
2294,"Marr, A P",1086
2295,"Marriott, C S",1087
2296,"Marsh, G R",1088
2297,"Marsh, M R",3912
2298,"Marsh, R W",1089
2299,"Marsh, S E",3561
2300,"Marshall, C A",2766
2301,"Marshall, H J H",2254
2302,"Marshall, J A H",3271
2303,"Marshall, M D",1090
2304,"Marshall, N E",1091
2305,"Marshall, R E",1092
2306,"Marshall, X M",3269
2307,Marshall Ayub,4242
2308,"Martin, A",3861
2309,"Martin, B P",4011
2310,"Martin, C S",2248
2311,"Martin, F",1094
2312,"Martin, F R",1093
2313,"Martin, G C",2767
2314,"Martin, J J",2768
2315,"Martin, J W",1095
2316,"Martin, J W",1096
2317,"Martin, P J",2023
2318,"Martindale, E A",1097
2319,"Martyn, D R",1098
2320,"Maruma, T",3498
2321,"Marx, W F E",1099
2322,"Masaba, B",5178
2323,"Masakadza, H",2977
2324,"Masakadza, S W",3769
2325,"Masakadza, W P",4482
2326,"Mascarenhas, A D",3478
2327,Mashrafe Mortaza,2995
2328,"Mason, J R",1100
2329,"Mason, M J",3150
2330,Masood Anwar,0080
2331,Masood Iqbal,2769
2332,"Massiah, S J",3214
2333,"Massie, H H",1102
2334,"Massie, R A L",1103
2335,"Master, I",5160
2336,"Master, N",5165
2337,"Masvaure, P S",4572
2338,"Matambanadzo, E",2073
2339,"Matheson, A M",1104
2340,"Mathews, A D",3628
2341,"Mathias, W",1105
2342,"Mathieson, A W",4439
2343,"Mathurin, G E",3906
2344,"Matsikenyeri, S",3059
2345,"Matthews, A D G",1106
2346,"Matthews, C D",1107
2347,"Matthews, C R",1108
2348,"Matthews, G R J",1109
2349,"Matthews, T J",1110
2350,"Mattis, E H",1111
2351,"Mauricette, B M",2770
2352,"Mavuta, B A",4800
2353,"Mawoyo, T M K",3448
2354,"Maxwell, D E S",3378
2355,"Maxwell, G J",3969
2356,"May, P B H",1112
2357,"May, T B A",1113
2358,"Maynard, M P",1114
2359,"Mayne, E R",1115
2360,"Mayne, L C",1116
2361,Mazhar Hussain,2771
2362,Mazharul Haque,3046
2363,"Mbangwa, M",2074
2364,"McAlister, P A",1117
2365,"McAuslan, C",4639
2366,"McBrine, A R",4294
2367,"McCabe, S J",1118
2368,"McCague, M J",1119
2369,"McCallan, W K",3388
2370,"McCallum, N F I",3401
2371,"McCann, R D",3804
2372,"McCarter, G J",4329
2373,"McCarthy, A M",4797
2374,"McCarthy, B J",4563
2375,"McCarthy, C N",1120
2376,"McClenaghan, M J",3984
2377,"McCollum, J A",4926
2378,"McConnon, J E",1121
2379,"McCool, C L",1122
2380,"McCormick, E L",1123
2381,"McCosker, R B",1124
2382,"McCoy, O C",4825
2383,"McCullum, B B",3008
2384,"McCullum, N L",3685
2385,"McCurdy, R J",2772
2386,"McDermott, B R",4824
2387,"McDermott, C J",1125
2388,"McDonald, A B",3632
2389,"McDonald, C C",1126
2390,"McDonald, E A",1127
2391,"McDonnell, P S",1128
2392,"McEwan, P E",1129
2393,"McGahey, C P",1130
2394,"McGain, B E",3654
2395,"McGarrell, N C",2773
2396,"McGirr, H M",1131
2397,"McGlashan, P D",3651
2398,"McGlew, D J",1132
2399,"McGrath, A",3118
2400,"McGrath, G D",1133
2401,"McGregor, S N",1134
2402,"McIlwraith, J",1135
2403,"McIntosh, T G",3629
2404,"McIntyre, A J W",1136
2405,"McIntyre, P E",2014
2406,"McKay, A J",3758
2407,"McKay, C J",3735
2408,"McKechnie, B J",2774
2409,"McKechnie, S S",4715
2410,"McKenzie, G D",1137
2411,"McKenzie, N D",2227
2412,"McKibbin, T R",1138
2413,"McKinnon, A H",1139
2414,"McLaren, J W",1140
2415,"McLaren, R",3736
2416,"McLean, N A M",2127
2417,"McLean, R A",1141
2418,"Mcleod, C E",1142
2419,"McLeod, E G",1143
2420,"McLeod, H",2775
2421,"McLeod, R W",1144
2422,"McMahon, T G",1145
2423,"McMaster, J E P",1146
2424,"McMillan, B M",1147
2425,"McMillan, C D",2118
2426,"McMillan, Q",1148
2427,"McMorris, E D A",1149
2428,"McRae, D A N",1150
2429,"McShane, P G",1151
2430,"McSweeney, E B",2776
2431,"McWatt, C A",1152
2432,"Mead, C P",1153
2433,"Mead, W",1154
2434,"Meade, G P S",5188
2435,"Meaker, S C",3917
2436,"Meale, T",1155
2437,"Meckiff, I",1156
2438,Meet Bhavsar,4897
2439,"Meherhomji, K R",1157
2440,Mehidy Hasan Miraz,4598
2441,"Mehmood, A",4535
2442,Mehmood Quaraishy,2777
2443,"Mehra, V",2778
2444,"Mehra, V L",1158
2445,Mehrab Hossain,2234
2446,Mehrab Hossain,3439
2447,Mehran Khan,4467
2448,"Mehta, P S",2779
2449,"Meintjes, D J",1159
2450,"Mejia, D",5064
2451,"Melle, M G",1160
2452,"Melville, A",1161
2453,"Meman, M A",2780
2454,"Mendis, B A W",3545
2455,"Mendis, B K G",4485
2456,"Mendis, B M A J",3787
2457,"Mendis, L R D",1162
2458,"Mendis, M C",2781
2459,"Mendis, P H K D",4827
2460,"Mendonca, I L",1163
2461,"Mennie, J M",4595
2462,"Mensah, J H",5136
2463,"Merchant, V M",1164
2464,"Merritt, W E",1165
2465,"Merry, C A",1166
2466,"Meth, K O",3342
2467,"Meuleman, K D",1167
2468,"Meuli, E M",1168
2469,"Mhambrey, P L",2054
2470,Michael Nazir,5018
2471,"Middleton, J",1170
2472,"Midwinter, W E",1171
2473,Mihusan Hamid,4914
2474,"Milburn, B D",1173
2475,"Milburn, C",1174
2476,"Milkha Singh, A G",1175
2477,"Miller, A M",1176
2478,"Miller, C R",2150
2479,"Miller, D A",3783
2480,"Miller, G",1177
2481,"Miller, K R",1178
2482,"Miller, L S M",1179
2483,"Miller, N O",3597
2484,"Miller, R S",1180
2485,"Milligan, F W",1181
2486,"Millman, G",1182
2487,"Millmow, J P",2782
2488,"Mills, C",1183
2489,"Mills, J E",1184
2490,"Mills, K D",2966
2491,"Mills, T S",4567
2492,"Milne, A F",3839
2493,"Milton, C A",1185
2494,"Milton, W H",1186
2495,Minhajul Abedin,2783
2496,"Minnett, R B",1187
2497,"Minors, D A",3369
2498,Mir Hamza,4820
2499,Miran Bakhsh,0275
2500,"Mire, S F",4354
2501,Mirwais Ashraf,3727
2502,Misbah-ul-Haq,2262
2503,"Mishra, A",3108
2504,"Mishra, T",3345
2505,"Misson, F M",1188
2506,"Mitchell, A",1189
2507,"Mitchell, B",1190
2508,"Mitchell, D J",4850
2509,"Mitchell, F",1193
2510,"Mitchell, T B",1191
2511,"Mitchell-Innes, N S",1194
2512,"Mithun, A",3767
2513,"Modi, H S",2784
2514,"Modi, R S",1195
2515,"Modise, K",5158
2516,Mohamed Azzam,4884
2517,Mohamed Mahfooz,4886
2518,Mohamed Rishwan,4881
2519,Mohameed Taiwo,5170
2520,Mohammad Abbas,4683
2521,Mohammad Adnan,4877
2522,Mohammad Akram,2033
2523,Mohammad Amin,4893
2524,Mohammad Amir,3698
2525,Mohammad Ashraful,2964
2526,Mohammad Asif,3245
2527,Mohammad Aslam,0935
2528,Mohammad Aslam,2785
2529,Mohammad Ayub,3957
2530,Mohammad Boota,4722
2531,Mohammad Farooq,0525
2532,Mohammad Hafeez,3101
2533,Mohammad Hasnain,4991
2534,Mohammad Hussain,2072
2535,Mohammad Ilyas,0837
2536,Mohammad Iqbal,3504
2537,Mohammad Irfan,3821
2538,Mohammad Ishaq,2786
2539,Mohammad Kashif,3411
2540,Mohammad Khalil,3240
2541,Mohammad Mithun,4266
2542,Mohammad Munaf,1232
2543,Mohammad Nabi,3665
2544,Mohammad Nadeem,4469
2545,Mohammad Naveed,4305
2546,Mohammad Nawaz,4536
2547,Mohammad Qazi,3687
2548,Mohammad Rafique,2240
2549,Mohammad Ramzan,2114
2550,Mohammad Rizwan,4412
2551,Mohammad Saifuddin,4677
2552,Mohammad Salim,3111
2553,Mohammad Salman,3856
2554,Mohammad Sami,2264
2555,Mohammad Shahid,4416
2556,Mohammad Shahzad,3728
2557,Mohammad Shahzad,4306
2558,Mohammad Talha,3649
2559,Mohammad Tauqir,3199
2560,Mohammad Wasim,2077
2561,Mohammad Yousuf,2129
2562,Mohammad Zahid,2083
2563,"Mohammed, D",3158
2564,"Mohammed, J N",3925
2565,Mohammed Asghar,4892
2566,Mohammed Nadeem,4909
2567,Mohammed Nazir,1260
2568,Mohammed Qasim,4613
2569,Mohammed Rizlan,4907
2570,Mohammed Shami,3993
2571,Mohammed Sharif,2960
2572,Mohammed Siraj,4675
2573,"Mohanty, D S",2107
2574,Mohibullah Paak,4010
2575,Mohsin Kamal,0907
2576,Mohsin Khan,0930
2577,Moin Khan,0931
2578,Moin-Ul-Atiq,2787
2579,"Moir, A M",1203
2580,"Mol, G C",3485
2581,"Mol, H J",3048
2582,"Mold, A W",1204
2583,"Moloney, D A R",1205
2584,Mominul Haque,3980
2585,"Mommsen, P L",3797
2586,"Mongia, D",2959
2587,"Mongia, N R",1978
2588,Moniruzzaman,3145
2589,"Moody, T M",1206
2590,"Mooketsi, M",5167
2591,"Moon, L J",1207
2592,"Mooney, F L H",1208
2593,"Mooney, J F",3389
2594,"Mooney, P J K",3390
2595,"Moor, P J",4359
2596,"More, K S",1209
2597,"Morea, V V",4344
2598,"Morgan, D W O",3370
2599,"Morgan, E J G",3416
2600,"Morgan, R W",1210
2601,"Morkel, D P B",1211
2602,"Morkel, J A",3162
2603,"Morkel, M",3451
2604,"Morley, F",1212
2605,"Moroney, J A R",1213
2606,"Morris, A R",1214
2607,"Morris, C H",3989
2608,"Morris, H",1215
2609,"Morris, J E",1216
2610,"Morris, S",1217
2611,"Morrison, B D",1218
2612,"Morrison, D K",1219
2613,"Morrison, J F M",1220
2614,Morshed Ali Khan,2788
2615,"Mortimore, J B",1221
2616,"Morton, R S",3012
2617,Mosaddeck Hossain,4516
2618,"Mosehle, M",4635
2619,"Moseley, E A",1222
2620,"Moses, H",1223
2621,"Moses, J W N",5163
2622,Mosharraf Hossain,3536
2623,"Moss, A E",1224
2624,"Moss, J K",1225
2625,"Mothlhanka, K",5159
2626,"Motz, R C",1226
2627,"Moule, W H",1227
2628,"Moxon, M D",1228
2629,"Mpitsang, P V",2789
2630,"Mpofu, C B",3237
2631,"M'shangwe, N",3918
2632,Muawiyath Ghanee,4883
2633,"Mubarak, J",3030
2634,Mudassar Bukhari,3482
2635,Mudassar Muhammad,5091
2636,Mudassar Nazar,1258
2637,"Muddiah, V M",1229
2638,"Mudie, G H",1230
2639,"Mufambisi, T V",3415
2640,Mufasir-Ul-Haq,1795
2641,Muhammad Hamayun,4876
2642,Muhammad Kaleem,4525
2643,Muhammad Kashif,4894
2644,Muhammad Nadeem,4873
2645,Muhammad Naeem,4871
2646,Muhammad Rafique,4917
2647,Muhammad Tanveer,4906
2648,Muhammad Usman,4526
2649,Muhammed Asjed,5017
2650,Muhammed Shanil,4618
2651,"Muhumuza, D",5152
2652,"Muirhead, J M",4256
2653,Mujahid Jamshed,2790
2654,Mujeeb Ur Rahman,4714
2655,"Mukasa, R G",5148
2656,"Mukherjee, S P",2791
2657,"Mukhiya, J K",4288
2658,Mukhtar Ahmed,4415
2659,Muktar Ali,4517
2660,"Mukuddem, S",3371
2661,"Mukund, A",3864
2662,"Mulder, J",4585
2663,"Mulder, P W A",4707
2664,"Mulla, A A",3443
2665,"Mulla, M",3480
2666,"Mullally, A D",2056
2667,"Muller, S A",2193
2668,"Mumba, C T",4600
2669,"Munasinghe, A M N",2792
2670,"Munasinghe, G R D S",5185
2671,"Munaweera, E M D Y",3972
2672,Munir Dar,3566
2673,Munir Malik,1069
2674,"Munoz-Mills, C",5004
2675,"Munro, C",3985
2676,"Munsey, H G",4435
2677,"Munton, T A",1233
2678,"Mupariwa, T",3173
2679,"Murali, G",5059
2680,"Muralitharan, M",1234
2681,"Murari, S",5060
2682,"Murdoch, W L",1235
2683,"Murgatroyd, B G",3072
2684,Murid Ekrami,5108
2685,"Murphy, B A",2218
2686,"Murphy, D",4007
2687,"Murray, A R A",1237
2688,"Murray, B A G",1238
2689,"Murray, D A",1239
2690,"Murray, D J",2006
2691,"Murray, D L",1240
2692,"Murray, J R",1242
2693,"Murray, J T",1241
2694,"Murray, R C",4802
2695,"Murtagh, T J",3958
2696,"Musakanda, T K",4608
2697,"Musgrove, H",1243
2698,Mushfiqur Rahim,3279
2699,Mushfiqur Rahman,2793
2700,Mushtaq Ahmed,0018
2701,"Mushtaq Ali, S",0043
2702,Mushtaq Mohammad,1198
2703,"Muslar, A K",5046
2704,Muslim Yar,5099
2705,Mustafizur Rahman,4414
2706,"Mustard, P",3500
2707,"Mutendera, D T",2230
2708,"Mutizwa, F",3639
2709,"Mutombodzi, T C",4004
2710,"Mutumbami, R",4019
2711,"Muzarabani, B",4719
2712,"Muzarabani, T",4459
2713,"Mwayenga, W",3061
2714,"Myburgh, S J",3895
2715,"Mylvaganam, G",2794
2716,Nadeem Abbasi,0004
2717,Nadeem Ahmed,3206
2718,Nadeem Ghauri,0600
2719,Nadeem Khan,0932
2720,Nadif Chowdhury,3688
2721,"Nadkarni, R G",1244
2722,Naeem Ahmed,2795
2723,Naeem Ashraf,2796
2724,Naeem Islam,3616
2725,Naeemuddin Aslam,3195
2726,Nafis Iqbal,3144
2727,"Nagamootoo, M V",2229
2728,"Nagel, L E",1245
2729,"Nagenda, J",2797
2730,"Naik, S S",1246
2731,Naimuir Rahman,2232
2732,"Nair, K K",4123
2733,Najaf Shah,3469
2734,Najeeb Amar,3188
2735,Najeeb Tarakai,4274
2736,Najibullah Zadran,3960
2737,"Nakrani, D M",5150
2738,"Nalisa, W",4981
2739,"Nana, P G",2798
2740,"Nanan, R",1247
2741,Nanda Kumar,5058
2742,"Nannes, D P",3697
2743,"Nao, A",4676
2744,"Naoomal Jeoomal, M",1248
2745,"Narasimha Rao, M V",1250
2746,"Narine, S P",3922
2747,Naseem Khushi,4630
2748,Naseer Malik,2799
2749,"Nash, B P",3610
2750,"Nash, D J",1251
2751,"Nash, L J",1252
2752,"Nasim Baras, M",4504
2753,Nasim-Ul-Ghani,1793
2754,Nasir Ahmed,2800
2755,Nasir Aziz,4364
2756,Nasir Hameed,3205
2757,Nasir Hossain,3878
2758,Nasir Jamal,4315
2759,Nasir Jamshed,3521
2760,Nasir Javed,3227
2761,"Natubhai Ahir, A",5069
2762,Nauman Anwar,4424
2763,Naumanullah,3546
2764,Naushad Ali,0044
2765,Naved Anjum,0077
2766,Naved Ashraf,2156
2767,Naved Latif,2994
2768,Naved-ul-Hasan,3102
2769,Naveen -ul-Haq,4590
2770,"Navle, J G",1253
2771,Nawab of Pataudi Jr,1341
2772,Nawab of Pataudi Sr,1342
2773,"Nawaz, M N",2801
2774,Nawazish Jezuli,4912
2775,Nawroz Mangal,3666
2776,"Nayak, S V",1255
2777,"Nayanakanatha, H G D",3116
2778,"Nayar, A M",3704
2779,Nayeem Hasan,4834
2780,"Nayudu, C K",1256
2781,"Nayudu, C S",1257
2782,Nazar Mohammad,1199
2783,"Nazimuddin, M",3538
2784,"Nazir Ali, S",0045
2785,Nazmul Hossain,3225
2786,Nazmul Hossain Shanto,4633
2787,Nazmul Islam,4736
2788,Nazmus Sadat,3689
2789,"Ncube, N",3919
2790,"Neblett, J M",1261
2791,"Neesham, J D S",3986
2792,Neeyamur Rashid,2802
2793,"Negi, P",4038
2794,"Nehonde, R",5162
2795,"Nehra, A",2168
2796,"Neill, A",4923
2797,"Nel, A",2970
2798,"Nel, J D",1262
2799,"Nel, J D",3402
2800,"Neser, M G",4201
2801,"Nethula, T S",3933
2802,"Netravalkar, S N",4960
2803,"Nevill, P M",4458
2804,"Nevin, C J",2803
2805,"Newberry, C J",1263
2806,"Newham, W",1264
2807,"Newman, J",1265
2808,"Newport, P J",1266
2809,"Newson, E S",1267
2810,"Ngam, M",2253
2811,"Ngarava, R",4646
2812,"Ngidi, L",4636
2813,"Ngoche, J O",3805
2814,"Ngoche, S O",3750
2815,Niaz Ahmed,0019
2816,"Nicholls, H M",4509
2817,"Nichols, M S",1268
2818,"Nicholson, F",1269
2819,"Nicholson, M J",2161
2820,"Nicol, R J",3784
2821,"Nicolson, I A",3822
2822,"Nicolson, J F W",1270
2823,"Nijman, R G",3674
2824,"Nipiko, N",4975
2825,"Nissanka, R A P",2993
2826,"Nissar, M",1271
2827,"Nitschke, H C",1272
2828,"Nixon, P A",3454
